# Space group      : Pm-3m (221)
# Atomic species   : ['Cs', 'Pb', 'Br']
# Number of atoms  : 5    
# SOC              : False
# Number of elec   : 34.0 
# Number of bands  : 64   
# Cell vectors in Å: a=[5.874 0.    0.   ], b=[0.    5.874 0.   ], c=[0.    0.    5.874]
# Band gap (eV)    : 1.5401 eV
# VBM: 0.9415 eV, band 17, k-point [0.5, 0.5, 0.5]
# CBM: 2.4816 eV, band 18, k-point [0.5, 0.5, 0.5]
# Functional: GGA, AEXX = 0.00, HFSCREEN = 0.00
# |----------------- Begin Gvecs and C_nk(Gvecs)-------------------------------|
#	Gx	Gy	Gz	Re(C_nk)	Im(C_nk)
n_band : 13,	energy : -1.3594,	occupation : 1.0
	4	-3	-2	   0.00011211       -0.00385744
	5	-3	-2	  -0.00067472       -0.00164676
	6	-3	-2	   0.00005808       -0.00049815
	-6	-3	-2	  -0.00023287        0.00029993
	-5	-3	-2	  -0.00156900        0.00080620
	-4	-3	-2	  -0.00195262        0.00180603
	-3	-3	-2	  -0.00970560        0.00230799
	-2	-3	-2	  -0.00657541        0.00203904
	-1	-3	-2	  -0.02726931       -0.00376959
	0	-2	-2	   0.00227262       -0.00037317
	1	-2	-2	  -0.02719652        0.00446573
	2	-2	-2	   0.00000000       -0.00000000
	3	-2	-2	  -0.00645963        0.00106069
	4	-2	-2	  -0.00010995        0.00001805
	5	-2	-2	  -0.00079732        0.00013092
	6	-2	-2	  -0.00000531        0.00000087
	-6	-2	-2	  -0.00000531        0.00000087
	-5	-2	-2	  -0.00079732        0.00013092
	-4	-2	-2	  -0.00010995        0.00001805
	-3	-2	-2	  -0.00645963        0.00106069
	-2	-2	-2	   0.00000000       -0.00000000
	-1	-2	-2	  -0.02719652        0.00446573
	0	-1	-2	  -0.04442371       -0.05745899
	1	-1	-2	  -0.03205978       -0.04432178
	2	-1	-2	  -0.00612956       -0.05053813
	3	-1	-2	  -0.00240725       -0.01963778
	4	-1	-2	   0.00055360       -0.01055743
	5	-1	-2	   0.00016792       -0.00342308
	6	-1	-2	   0.00016707       -0.00127728
	-6	-1	-2	  -0.00058423        0.00078353
	-5	-1	-2	  -0.00207686        0.00273427
	-4	-1	-2	  -0.00514288        0.00506781
	-3	-1	-2	  -0.01456791        0.01371846
	-2	-1	-2	  -0.02768398        0.00858483
	-1	-1	-2	  -0.05279519        0.01255467
	0	0	-1	  -0.00000000       -0.00000000
	1	0	-1	   0.02698659        0.22250400
	2	0	-1	  -0.02900460        0.08368569
	3	0	-1	  -0.00581440        0.04663999
	4	0	-1	  -0.00509174        0.01447552
	5	0	-1	  -0.00125242        0.00592810
	6	0	-1	  -0.00059231        0.00167574
	7	0	-1	  -0.00011913        0.00045707
	-7	0	-1	   0.00018455       -0.00037590
	-6	0	-1	   0.00061794       -0.00164393
	-5	0	-1	   0.00250391       -0.00437536
	-4	0	-1	   0.00534732       -0.01415841
	-3	0	-1	   0.02122289       -0.02752229
	-2	0	-1	   0.03107664       -0.08111487
	-1	0	-1	   0.12188414       -0.03779638
	0	1	-1	  -0.26860875       -0.16504636
	1	1	-1	   0.00000000       -0.00000000
	2	1	-1	  -0.05869185       -0.03606315
	3	1	-1	   0.00061967        0.00038076
	4	1	-1	  -0.00566056       -0.00347812
	5	1	-1	   0.00005399        0.00003317
	6	1	-1	  -0.00046026       -0.00028281
	-6	1	-1	  -0.00046026       -0.00028281
	-5	1	-1	   0.00005399        0.00003317
	-4	1	-1	  -0.00566056       -0.00347812
	-3	1	-1	   0.00061967        0.00038076
	-2	1	-1	  -0.05869185       -0.03606315
	-1	1	-1	   0.00000000       -0.00000000
	0	2	-1	  -0.12397045       -0.04730830
	1	2	-1	   0.00589665        0.04861782
	2	2	-1	  -0.05488051        0.01305056
	3	2	-1	  -0.00207438        0.02108017
	4	2	-1	  -0.00848111        0.00574303
	5	2	-1	  -0.00071188        0.00355431
	6	2	-1	  -0.00087860        0.00084668
	-6	2	-1	  -0.00012730       -0.00121412
	-5	2	-1	   0.00153290       -0.00260305
	-4	2	-1	  -0.00278462       -0.00988221
	-3	2	-1	   0.01008629       -0.01227607
	-2	2	-1	  -0.03332609       -0.04607240
	-1	2	-1	   0.02663207       -0.00825863
	0	3	-1	  -0.06302625       -0.03026971
	1	3	-1	  -0.00006226       -0.00051331
	2	3	-1	  -0.02807216       -0.01391133
	3	3	-1	   0.00024869       -0.00005914
	4	3	-1	  -0.00479165       -0.00235887
	5	3	-1	   0.00003857       -0.00001143
	6	3	-1	  -0.00045905       -0.00021711
	-6	3	-1	  -0.00045947       -0.00021594
	-5	3	-1	   0.00002115        0.00003635
	-4	3	-1	  -0.00484330       -0.00221720
	-3	3	-1	   0.00015102        0.00020878
	-2	3	-1	  -0.02839272       -0.01303206
	-1	3	-1	  -0.00028118        0.00008720
	0	4	-1	  -0.02148753       -0.00815498
	1	4	-1	   0.00056870        0.00468896
	2	4	-1	  -0.01308853       -0.00061378
	3	4	-1	  -0.00037561        0.00358764
	4	4	-1	  -0.00314598        0.00074811
	5	4	-1	  -0.00018616        0.00084152
	-5	4	-1	   0.00035072       -0.00063113
	-4	4	-1	  -0.00191039       -0.00264106
	-3	4	-1	   0.00170549       -0.00212073
	-2	4	-1	  -0.01031350       -0.00822558
	-1	4	-1	   0.00256854       -0.00079651
	0	5	-1	  -0.00831170       -0.00365376
	1	5	-1	  -0.00000542       -0.00004472
	2	5	-1	  -0.00495524       -0.00220667
	3	5	-1	   0.00004110       -0.00000751
	4	5	-1	  -0.00118528       -0.00051539
	-4	5	-1	  -0.00118353       -0.00052021
	-3	5	-1	   0.00002722        0.00003053
	-2	5	-1	  -0.00497425       -0.00215452
	-1	5	-1	  -0.00002450        0.00000760
	0	6	-1	  -0.00248916       -0.00094297
	1	6	-1	   0.00004624        0.00038126
	2	6	-1	  -0.00166674       -0.00024140
	3	6	-1	  -0.00004731        0.00033752
	-3	6	-1	   0.00015199       -0.00020915
	-2	6	-1	  -0.00141836       -0.00092270
	-1	6	-1	   0.00020885       -0.00006476
	0	7	-1	  -0.00065407       -0.00027320
	0	-7	-1	   0.00058865        0.00019203
	0	-6	-1	   0.00246352        0.00091116
	1	-6	-1	   0.00004624        0.00038126
	2	-6	-1	   0.00140781        0.00090962
	3	-6	-1	  -0.00004905        0.00033687
	-3	-6	-1	   0.00015025       -0.00020980
	-2	-6	-1	   0.00165619        0.00022832
	-1	-6	-1	   0.00020885       -0.00006476
	0	-5	-1	   0.00706021        0.00210101
	1	-5	-1	  -0.00000542       -0.00004472
	2	-5	-1	   0.00423103        0.00123239
	3	-5	-1	  -0.00003018       -0.00003420
	4	-5	-1	   0.00101178        0.00030712
	-4	-5	-1	   0.00101354        0.00030231
	-3	-5	-1	  -0.00004405        0.00000385
	-2	-5	-1	   0.00421202        0.00128454
	-1	-5	-1	  -0.00002450        0.00000760
	0	-4	-1	   0.02123195        0.00783788
	1	-4	-1	   0.00056870        0.00468896
	2	-4	-1	   0.01022305        0.00811336
	3	-4	-1	  -0.00058696        0.00350852
	4	-4	-1	   0.00191039        0.00264106
	5	-4	-1	  -0.00017898        0.00084421
	-5	-4	-1	   0.00035791       -0.00062843
	-4	-4	-1	   0.00314598       -0.00074811
	-3	-4	-1	   0.00149414       -0.00219986
	-2	-4	-1	   0.01299808        0.00050156
	-1	-4	-1	   0.00256854       -0.00079651
	0	-3	-1	   0.04761776        0.01115201
	1	-3	-1	  -0.00006226       -0.00051331
	2	-3	-1	   0.02169260        0.00471907
	3	-3	-1	  -0.00015102       -0.00020878
	4	-3	-1	   0.00372477        0.00082942
	5	-3	-1	  -0.00001820       -0.00003268
	6	-3	-1	   0.00035653        0.00008822
	-6	-3	-1	   0.00035611        0.00008938
	-5	-3	-1	  -0.00003561        0.00001509
	-4	-3	-1	   0.00367312        0.00097108
	-3	-3	-1	  -0.00024869        0.00005914
	-2	-3	-1	   0.02137205        0.00559834
	-1	-3	-1	  -0.00028118        0.00008719
	0	-2	-1	   0.12189841        0.04473747
	1	-2	-1	   0.00589665        0.04861782
	2	-2	-1	   0.03332609        0.04607240
	3	-2	-1	  -0.00338618        0.02058907
	4	-2	-1	   0.00287507        0.00999444
	5	-2	-1	  -0.00078969        0.00352518
	6	-2	-1	   0.00013784        0.00122721
	-6	-2	-1	   0.00088915       -0.00083360
	-5	-2	-1	   0.00145510       -0.00263218
	-4	-2	-1	   0.00857156       -0.00563081
	-3	-2	-1	   0.00877449       -0.01276717
	-2	-2	-1	   0.05488051       -0.01305056
	-1	-2	-1	   0.02663207       -0.00825863
	0	-1	-1	   0.11973801       -0.01966126
	1	-1	-1	   0.00000000       -0.00000000
	2	-1	-1	   0.02616313       -0.00429605
	3	-1	-1	  -0.00027623        0.00004536
	4	-1	-1	   0.00252331       -0.00041433
	5	-1	-1	  -0.00002407        0.00000395
	6	-1	-1	   0.00020517       -0.00003369
	-6	-1	-1	   0.00020517       -0.00003369
	-5	-1	-1	  -0.00002407        0.00000395
	-4	-1	-1	   0.00252331       -0.00041433
	-3	-1	-1	  -0.00027623        0.00004536
	-2	-1	-1	   0.02616313       -0.00429605
	-1	-1	-1	   0.00000000       -0.00000000

n_band : 14,	energy : -0.7285,	occupation : 1.0
	0	0	0	  -0.00000000       -0.00000000
	1	0	0	   0.08241550        0.02752684
	2	0	0	   0.11027958        0.03683347
	3	0	0	   0.01819521        0.00607721
	4	0	0	   0.01697875        0.00567091
	5	0	0	   0.00258735        0.00086418
	6	0	0	   0.00181159        0.00060507
	7	0	0	   0.00022181        0.00007409
	-7	0	0	  -0.00022181       -0.00007409
	-6	0	0	  -0.00181159       -0.00060507
	-5	0	0	  -0.00258735       -0.00086418
	-4	0	0	  -0.01697875       -0.00567091
	-3	0	0	  -0.01819521       -0.00607721
	-2	0	0	  -0.11027958       -0.03683347
	-1	0	0	  -0.08241550       -0.02752684
	0	1	0	  -0.01836820       -0.17959964
	1	1	0	  -0.02064165        0.04901115
	2	1	0	   0.00879059       -0.02140791
	3	1	0	  -0.00421444        0.00454891
	4	1	0	   0.00240937       -0.00131470
	5	1	0	  -0.00059465        0.00030902
	6	1	0	   0.00033009       -0.00007963
	7	1	0	  -0.00006450        0.00000300
	-7	1	0	   0.00006970        0.00004782
	-6	1	0	  -0.00037030       -0.00031356
	-5	1	0	   0.00070216        0.00074216
	-4	1	0	  -0.00285823       -0.00307409
	-3	1	0	   0.00547592        0.00778549
	-2	1	0	  -0.01394617       -0.02900201
	-1	1	0	   0.03248132        0.06675427
	0	2	0	  -0.02457835       -0.24032095
	1	2	0	   0.00903246       -0.02091079
	2	2	0	   0.02811790       -0.06676266
	3	2	0	   0.00715525       -0.00115471
	4	2	0	   0.00807732       -0.00632255
	5	2	0	   0.00147069        0.00000580
	6	2	0	   0.00103683       -0.00042124
	-6	2	0	  -0.00119938       -0.00116814
	-5	2	0	  -0.00157349       -0.00101096
	-4	2	0	  -0.00998766       -0.01235627
	-3	2	0	  -0.00790592       -0.00618515
	-2	2	0	  -0.04424583       -0.09093221
	-1	2	0	  -0.01409986       -0.02863701
	0	3	0	  -0.00405522       -0.03965094
	1	3	0	  -0.00175017        0.00961339
	2	3	0	   0.00000570       -0.01584815
	3	3	0	  -0.00122108        0.00289932
	4	3	0	   0.00056851       -0.00239210
	5	3	0	  -0.00025664        0.00042079
	6	3	0	   0.00010458       -0.00022810
	-6	3	0	  -0.00016029       -0.00031656
	-5	3	0	   0.00036391        0.00062805
	-4	3	0	  -0.00111532       -0.00295451
	-3	3	0	   0.00192147        0.00394893
	-2	3	0	  -0.00336243       -0.01697311
	-1	3	0	   0.00390989        0.01150386
	0	4	0	  -0.00378411       -0.03700005
	1	4	0	   0.00041997       -0.00540325
	2	4	0	   0.00227261       -0.01825216
	3	4	0	   0.00103910       -0.00142498
	4	4	0	   0.00145631       -0.00345784
	5	4	0	   0.00032481       -0.00019715
	-5	4	0	  -0.00038953       -0.00043574
	-4	4	0	  -0.00229163       -0.00470966
	-3	4	0	  -0.00141438       -0.00224444
	-2	4	0	  -0.00629881       -0.02111502
	-1	4	0	  -0.00159398       -0.00607591
	0	5	0	  -0.00057665       -0.00563833
	1	5	0	  -0.00009667        0.00133246
	2	5	0	  -0.00010861       -0.00323990
	3	5	0	  -0.00017149        0.00059578
	4	5	0	   0.00006561       -0.00072984
	5	5	0	  -0.00003939        0.00009353
	-5	5	0	   0.00006198        0.00012739
	-4	5	0	  -0.00022481       -0.00082684
	-3	5	0	   0.00030980        0.00075653
	-2	5	0	  -0.00056986       -0.00339396
	-1	5	0	   0.00038570        0.00149357
	0	6	0	  -0.00040375       -0.00394781
	1	6	0	   0.00001216       -0.00073302
	2	6	0	   0.00011548       -0.00231477
	3	6	0	   0.00009545       -0.00024686
	-3	6	0	  -0.00015449       -0.00033034
	-2	6	0	  -0.00061387       -0.00255837
	-1	6	0	  -0.00016826       -0.00079328
	0	7	0	  -0.00004944       -0.00048338
	1	7	0	   0.00000329        0.00014233
	-1	7	0	   0.00002662        0.00015012
	0	-7	0	   0.00004944        0.00048338
	1	-7	0	  -0.00002662       -0.00015012
	-1	-7	0	  -0.00000329       -0.00014233
	0	-6	0	   0.00040375        0.00394781
	1	-6	0	   0.00016826        0.00079328
	2	-6	0	   0.00061387        0.00255837
	3	-6	0	   0.00015449        0.00033034
	-3	-6	0	  -0.00009545        0.00024686
	-2	-6	0	  -0.00011548        0.00231477
	-1	-6	0	  -0.00001216        0.00073302
	0	-5	0	   0.00057665        0.00563833
	1	-5	0	  -0.00038570       -0.00149357
	2	-5	0	   0.00056986        0.00339396
	3	-5	0	  -0.00030980       -0.00075653
	4	-5	0	   0.00022481        0.00082684
	5	-5	0	  -0.00006198       -0.00012739
	-5	-5	0	   0.00003939       -0.00009353
	-4	-5	0	  -0.00006561        0.00072984
	-3	-5	0	   0.00017149       -0.00059578
	-2	-5	0	   0.00010861        0.00323990
	-1	-5	0	   0.00009667       -0.00133246
	0	-4	0	   0.00378411        0.03700005
	1	-4	0	   0.00159398        0.00607591
	2	-4	0	   0.00629881        0.02111502
	3	-4	0	   0.00141438        0.00224444
	4	-4	0	   0.00229163        0.00470966
	5	-4	0	   0.00038953        0.00043574
	-5	-4	0	  -0.00032481        0.00019715
	-4	-4	0	  -0.00145631        0.00345784
	-3	-4	0	  -0.00103910        0.00142498
	-2	-4	0	  -0.00227261        0.01825216
	-1	-4	0	  -0.00041997        0.00540325
	0	-3	0	   0.00405522        0.03965094
	1	-3	0	  -0.00390990       -0.01150386
	2	-3	0	   0.00336243        0.01697311
	3	-3	0	  -0.00192147       -0.00394893
	4	-3	0	   0.00111532        0.00295451
	5	-3	0	  -0.00036391       -0.00062805
	6	-3	0	   0.00016029        0.00031656
	-6	-3	0	  -0.00010458        0.00022810
	-5	-3	0	   0.00025664       -0.00042079
	-4	-3	0	  -0.00056851        0.00239211
	-3	-3	0	   0.00122108       -0.00289932
	-2	-3	0	  -0.00000570        0.01584815
	-1	-3	0	   0.00175018       -0.00961339
	0	-2	0	   0.02457835        0.24032095
	1	-2	0	   0.01409986        0.02863700
	2	-2	0	   0.04424582        0.09093220
	3	-2	0	   0.00790592        0.00618515
	4	-2	0	   0.00998766        0.01235627
	5	-2	0	   0.00157349        0.00101096
	6	-2	0	   0.00119938        0.00116814
	-6	-2	0	  -0.00103683        0.00042124
	-5	-2	0	  -0.00147069       -0.00000580
	-4	-2	0	  -0.00807732        0.00632256
	-3	-2	0	  -0.00715525        0.00115470
	-2	-2	0	  -0.02811789        0.06676268
	-1	-2	0	  -0.00903246        0.02091080
	0	-1	0	   0.01836820        0.17959964
	1	-1	0	  -0.03248132       -0.06675427
	2	-1	0	   0.01394616        0.02900200
	3	-1	0	  -0.00547593       -0.00778550
	4	-1	0	   0.00285823        0.00307409
	5	-1	0	  -0.00070216       -0.00074216
	6	-1	0	   0.00037030        0.00031356
	7	-1	0	  -0.00006970       -0.00004782
	-7	-1	0	   0.00006450       -0.00000300
	-6	-1	0	  -0.00033009        0.00007963
	-5	-1	0	   0.00059465       -0.00030902
	-4	-1	0	  -0.00240937        0.00131470
	-3	-1	0	   0.00421445       -0.00454890
	-2	-1	0	  -0.00879058        0.02140792
	-1	-1	0	   0.02064165       -0.04901116
	0	0	1	   0.08771817        0.08267484
	1	0	1	  -0.05483196       -0.03551662
	2	0	1	   0.02367872        0.01539961
	3	0	1	  -0.00785730       -0.00445724
	4	0	1	   0.00370556        0.00188983
	5	0	1	  -0.00090511       -0.00045851
	6	0	1	   0.00044621        0.00020746
	7	0	1	  -0.00007951       -0.00003411
	-7	0	1	   0.00005469        0.00001071
	-6	0	1	  -0.00025418       -0.00002647
	-5	0	1	   0.00039170       -0.00002538
	-4	0	1	  -0.00156204        0.00013045
	-3	0	1	   0.00183306       -0.00122065
	-2	0	1	   0.00094196        0.00780552
	-1	0	1	  -0.00170898       -0.01777351
	0	1	1	  -0.02235062        0.03123765
	1	1	1	  -0.15652013        0.07157212
	2	1	1	  -0.03022448        0.00015625
	3	1	1	  -0.03856991        0.00284923
	4	1	1	  -0.00506256       -0.00061665
	5	1	1	  -0.00496704       -0.00030193
	6	1	1	  -0.00062680       -0.00011754
	-6	1	1	   0.00052076        0.00026574
	-5	1	1	   0.00339965        0.00249255
	-4	1	1	   0.00382181        0.00235074
	-3	1	1	   0.02040009        0.02254525
	-2	1	1	   0.01838440        0.01639166
	-1	1	1	   0.01347485        0.12835059
	0	2	1	   0.00977662       -0.01317134
	1	2	1	  -0.00910662        0.04355682
	2	2	1	   0.00645864       -0.00249871
	3	2	1	  -0.00340339        0.00754767
	4	2	1	   0.00181366       -0.00006048
	5	2	1	  -0.00052766        0.00078859
	6	2	1	   0.00025595       -0.00001317
	-6	2	1	  -0.00016170       -0.00015266
	-5	2	1	   0.00042333        0.00110622
	-4	2	1	  -0.00087461       -0.00095836
	-3	2	1	   0.00244158        0.00949989
	-2	2	1	  -0.00020326       -0.00472380
	-1	2	1	   0.00496411        0.04825644
	0	3	1	  -0.00193226        0.00771968
	1	3	1	  -0.01571625        0.04981713
	2	3	1	  -0.00540448        0.00343513
	3	3	1	  -0.00918264        0.01174345
	4	3	1	  -0.00173820        0.00063717
	5	3	1	  -0.00176920        0.00132370
	6	3	1	  -0.00024958        0.00003681
	-6	3	1	   0.00022669        0.00019588
	-5	3	1	   0.00146549        0.00240408
	-4	3	1	   0.00146161        0.00170591
	-3	3	1	   0.00664433        0.01702967
	-2	3	1	   0.00371326        0.00648046
	-1	3	1	   0.00587676        0.05702921
	0	4	1	   0.00048476       -0.00472944
	1	4	1	  -0.00053189        0.00869458
	2	4	1	   0.00076112       -0.00222361
	3	4	1	  -0.00059021        0.00299645
	4	4	1	   0.00037249       -0.00043146
	5	4	1	  -0.00013712        0.00043212
	-5	4	1	   0.00015948        0.00053119
	-4	4	1	  -0.00023468       -0.00063425
	-3	4	1	   0.00073207        0.00343809
	-2	4	1	  -0.00020574       -0.00254654
	-1	4	1	   0.00094260        0.00918706
	0	5	1	  -0.00011219        0.00117107
	1	5	1	  -0.00099026        0.00787099
	2	5	1	  -0.00056508        0.00071168
	3	5	1	  -0.00103779        0.00282686
	4	5	1	  -0.00024834        0.00020355
	-4	5	1	   0.00023016        0.00036337
	-3	5	1	   0.00100068        0.00350771
	-2	5	1	   0.00044711        0.00104976
	-1	5	1	   0.00087243        0.00849313
	0	6	1	   0.00001797       -0.00067265
	1	6	1	  -0.00000219        0.00116611
	2	6	1	   0.00007966       -0.00037547
	3	6	1	  -0.00003733        0.00047303
	-3	6	1	   0.00009180        0.00051616
	-2	6	1	  -0.00004967       -0.00041867
	-1	6	1	   0.00012382        0.00120820
	0	7	1	   0.00000254        0.00013452
	0	-7	1	  -0.00002737       -0.00015792
	0	-6	1	   0.00017407        0.00085365
	1	-6	1	  -0.00025795       -0.00133462
	2	-6	1	   0.00017274        0.00053467
	3	-6	1	  -0.00014347       -0.00056486
	-3	-6	1	  -0.00001435       -0.00052173
	-2	-6	1	   0.00004341        0.00049147
	-1	-6	1	  -0.00013193       -0.00129253
	0	-5	1	  -0.00040122       -0.00165496
	1	-5	1	  -0.00285497       -0.01036168
	2	-5	1	  -0.00077703       -0.00136071
	3	-5	1	  -0.00175871       -0.00422216
	4	-5	1	  -0.00031445       -0.00044281
	-4	-5	1	   0.00016406       -0.00028299
	-3	-5	1	   0.00027976       -0.00354131
	-2	-5	1	   0.00023516       -0.00102264
	-1	-5	1	  -0.00099228       -0.00973954
	0	-4	1	   0.00165877        0.00674972
	1	-4	1	  -0.00251198       -0.01066620
	2	-4	1	   0.00136027        0.00363470
	3	-4	1	  -0.00130336       -0.00397654
	4	-4	1	   0.00050781        0.00089168
	5	-4	1	  -0.00024377       -0.00061063
	-5	-4	1	   0.00005284       -0.00051156
	-4	-4	1	  -0.00009936        0.00068888
	-3	-4	1	   0.00001892       -0.00353489
	-2	-4	1	   0.00039341        0.00331177
	-1	-4	1	  -0.00103747       -0.01017372
	0	-3	1	  -0.00409198       -0.01339757
	1	-3	1	  -0.02885909       -0.07869017
	2	-3	1	  -0.00670717       -0.00930224
	3	-3	1	  -0.01271004       -0.02274663
	4	-3	1	  -0.00203290       -0.00224435
	5	-3	1	  -0.00222352       -0.00311853
	6	-3	1	  -0.00027836       -0.00024458
	-6	-3	1	   0.00019791       -0.00008551
	-5	-3	1	   0.00101117       -0.00203814
	-4	-3	1	   0.00116691       -0.00117562
	-3	-3	1	   0.00311693       -0.01746042
	-2	-3	1	   0.00241057       -0.00625691
	-1	-3	1	  -0.00726607       -0.07147809
	0	-2	1	   0.01484406        0.03637647
	1	-2	1	  -0.01994020       -0.06237150
	2	-2	1	   0.00794341        0.01201892
	3	-2	1	  -0.00543549       -0.01232168
	4	-2	1	   0.00202915        0.00204652
	5	-2	1	  -0.00075324       -0.00141717
	6	-2	1	   0.00028477        0.00026866
	-6	-2	1	  -0.00013287        0.00012916
	-5	-2	1	   0.00019774       -0.00109954
	-4	-2	1	  -0.00065912        0.00114864
	-3	-2	1	   0.00040948       -0.01036945
	-2	-2	1	   0.00128150        0.00979384
	-1	-2	1	  -0.00586945       -0.05767185
	0	-1	1	  -0.03419031       -0.08452778
	1	-1	1	  -0.19440745       -0.29888049
	2	-1	1	  -0.03336045       -0.03050671
	3	-1	1	  -0.04338241       -0.04420620
	4	-1	1	  -0.00539119       -0.00382988
	5	-1	1	  -0.00538218       -0.00436110
	6	-1	1	  -0.00065488       -0.00039216
	-6	-1	1	   0.00049267       -0.00000888
	-5	-1	1	   0.00298450       -0.00156662
	-4	-1	1	   0.00349319       -0.00086249
	-3	-1	1	   0.01558759       -0.02451019
	-2	-1	1	   0.01524839       -0.01427129
	-1	-1	1	  -0.02441245       -0.24210203
	0	0	2	   0.11737505        0.11062659
	1	0	2	   0.02366598        0.01526722
	2	0	2	   0.07469171        0.04838049
	3	0	2	   0.00932301        0.00420460
	4	0	2	   0.01359395        0.00731606
	5	0	2	   0.00176756        0.00073973
	6	0	2	   0.00150624        0.00073927
	-6	0	2	  -0.00072997       -0.00000763
	-5	0	2	  -0.00127663       -0.00027703
	-4	0	2	  -0.00447103        0.00128234
	-3	0	2	  -0.00573816       -0.00082585
	-2	0	2	   0.00232797        0.02421096
	-1	0	2	   0.00053365        0.00754103
	0	1	2	   0.00952200       -0.01380083
	1	1	2	  -0.03133558       -0.01139926
	2	1	2	   0.00606583       -0.00346985
	3	1	2	  -0.00746121       -0.00248437
	4	1	2	   0.00173780       -0.00024803
	5	1	2	  -0.00097960       -0.00032875
	6	1	2	   0.00026476        0.00000862
	-6	1	2	  -0.00015289       -0.00013087
	-5	1	2	  -0.00002862       -0.00001112
	-4	1	2	  -0.00095048       -0.00114592
	-3	1	2	  -0.00161624       -0.00053214
	-2	1	2	  -0.00059606       -0.00569492
	-1	1	2	  -0.01726485       -0.00669962
	0	2	2	   0.03044586       -0.04255171
	1	2	2	   0.00643902       -0.00270291
	2	2	2	   0.02898675       -0.01325480
	3	2	2	   0.00434034        0.00026679
	4	2	2	   0.00720413       -0.00118078
	5	2	2	   0.00103940        0.00013604
	6	2	2	   0.00088339       -0.00004198
	-6	2	2	  -0.00049412       -0.00050207
	-5	2	2	  -0.00079556       -0.00047684
	-4	2	2	  -0.00306122       -0.00460942
	-3	2	2	  -0.00297411       -0.00217625
	-2	2	2	  -0.00249547       -0.02376989
	-1	2	2	  -0.00083323       -0.00513185
	0	3	2	   0.00011407       -0.01472126
	1	3	2	  -0.00560731        0.00132571
	2	3	2	   0.00086075       -0.00688431
	3	3	2	  -0.00229452        0.00045811
	4	3	2	   0.00053277       -0.00122744
	5	3	2	  -0.00038910        0.00007751
	6	3	2	   0.00009531       -0.00011037
	-6	3	2	  -0.00006252       -0.00016308
	-5	3	2	   0.00004320        0.00022190
	-4	3	2	  -0.00044861       -0.00155523
	-3	3	2	  -0.00026111        0.00113727
	-2	3	2	  -0.00076285       -0.00742659
	-1	3	2	  -0.00279439        0.00226523
	0	4	2	   0.00254836       -0.01538439
	1	4	2	   0.00075734       -0.00226304
	2	4	2	   0.00393788       -0.00789344
	3	4	2	   0.00082139       -0.00063428
	4	4	2	   0.00151248       -0.00157362
	5	4	2	   0.00024653       -0.00008662
	-5	4	2	  -0.00019134       -0.00023287
	-4	4	2	  -0.00081456       -0.00235085
	-3	4	2	  -0.00063203       -0.00111972
	-2	4	2	  -0.00098555       -0.00953787
	-1	4	2	  -0.00032741       -0.00262535
	0	5	2	  -0.00009377       -0.00308558
	1	5	2	  -0.00058767        0.00047674
	2	5	2	   0.00009463       -0.00180562
	3	5	2	  -0.00031897        0.00022164
	4	5	2	   0.00009416       -0.00039976
	-4	5	2	  -0.00009451       -0.00046278
	-3	5	2	  -0.00000136        0.00032772
	-2	5	2	  -0.00019516       -0.00190241
	-1	5	2	  -0.00027769        0.00058028
	0	6	2	   0.00013894       -0.00207075
	1	6	2	   0.00008010       -0.00037089
	2	6	2	   0.00032399       -0.00119165
	3	6	2	   0.00009331       -0.00011448
	-3	6	2	  -0.00006125       -0.00016610
	-2	6	2	  -0.00013862       -0.00134616
	-1	6	2	  -0.00003553       -0.00040951
	0	-6	2	   0.00063733        0.00280239
	1	-6	2	   0.00017318        0.00053925
	2	-6	2	   0.00063100        0.00181022
	3	-6	2	   0.00012849        0.00022948
	-3	-6	2	  -0.00002607        0.00017785
	-2	-6	2	   0.00016839        0.00165571
	-1	-6	2	   0.00005755        0.00050063
	0	-5	2	   0.00058470        0.00354828
	1	-5	2	  -0.00079962       -0.00159565
	2	-5	2	   0.00050359        0.00219311
	3	-5	2	  -0.00041532       -0.00072045
	4	-5	2	   0.00019174        0.00055442
	-4	-5	2	   0.00000308        0.00049141
	-3	-5	2	  -0.00009771       -0.00061436
	-2	-5	2	   0.00021380        0.00209632
	-1	-5	2	  -0.00048964       -0.00149212
	0	-4	2	   0.00657456        0.02398279
	1	-4	2	   0.00135649        0.00359527
	2	-4	2	   0.00622576        0.01447680
	3	-4	2	   0.00104012        0.00150435
	4	-4	2	   0.00203111        0.00349745
	5	-4	2	   0.00028857        0.00032452
	-5	-4	2	  -0.00014929        0.00017827
	-4	-4	2	  -0.00029593        0.00272022
	-3	-4	2	  -0.00041331        0.00101890
	-2	-4	2	   0.00130233        0.01283237
	-1	-4	2	   0.00027174        0.00323296
	0	-3	2	   0.00347079        0.01810000
	1	-3	2	  -0.00690999       -0.01141166
	2	-3	2	   0.00249095        0.00905533
	3	-3	2	  -0.00274772       -0.00397311
	4	-3	2	   0.00085669        0.00193985
	5	-3	2	  -0.00045989       -0.00061463
	6	-3	2	   0.00012976        0.00022646
	-6	-3	2	  -0.00002807        0.00017374
	-5	-3	2	  -0.00002758       -0.00047024
	-4	-3	2	  -0.00012468        0.00161207
	-3	-3	2	  -0.00071431       -0.00329395
